title,slug,date,old_url,bucket,quality_score,word_count,comment_count,categories,tags
Y tu ¿Qué quieres ser de mayor?,y-tu-¿que-quieres-ser-de-mayor,2009-08-14,/2009/08/14/y-tu-%c2%bfque-quieres-ser-de-mayor/,C,1,1,4,Tecnología,
Evolución de Internet,evolucion-de-internet,2009-08-24,/2009/08/24/evolucion-de-internet/,C,,15,,Tecnología,evolución; internet; web 2.0; Web 3.0
La Regla 1-9-90,la-regla-1-9-90,2009-08-26,/2009/08/26/la-regla-1-9-90/,C,2,404,4,Software,Groundswell; Jakob Nielsen; regla del 1-9-90; social media
Tendencias de Navegación Web,tendencias-de-navegacion-web,2009-08-31,/2009/08/31/tendencias-de-navegacion-web/,B,3,433,5,Tecnología,facebook; navegar; twitter; Velneo; velneo v7; web
Las vueltas que da la vida,las-vueltas-que-da-la-vida-2,2009-09-01,/2009/09/01/las-vueltas-que-da-la-vida-2/,C,1,45,1,Citas,
¿Cómo está el mercado de OS en móviles?,¿como-esta-el-mercado-de-os-en-moviles,2009-09-02,/2009/09/02/%c2%bfcomo-esta-el-mercado-de-os-en-moviles/,C,2,340,3,Tecnología,apple; cuota mercado; mercado; microsoft; Movil; nokia; os; rim; smartphone
¿Qué relación existe entre las diferentes estrategias?,¿que-relacion-existe-entre-las-diferentes-estrategias,2009-09-07,/2009/09/07/%c2%bfque-relacion-existe-entre-las-diferentes-estrategias/,C,1,242,,Software,estrategia global; unidad de negocio
¿Qué es Business of Software?,¿que-es-business-of-software,2009-09-09,/2009/09/09/%c2%bfque-es-business-of-software/,C,,399,,Tecnología,Business of Software; Joel on Software; video
Fases implantación control de gestión,fases-implantacion-control-de-gestion,2009-09-10,/2009/09/10/fases-implantacion-control-de-gestion/,C,2,434,1,Empresa,control de gestión; fases; implantación
¿Qué es el cloud computing?,¿que-es-el-cloud-computing-2,2009-09-14,/2009/09/14/%c2%bfque-es-el-cloud-computing-2/,C,1,42,3,Software,Cloud computing; PaaS/SaaS; SAAS
¿Qué está cambiando en el Marketing?,¿esta-cambiando-el-marketing,2009-09-15,/2009/09/15/%c2%bfesta-cambiando-el-marketing/,C,,46,,Empresa,cambio; internet; marketing
¿Qué son las variables de control?,¿que-son-las-variables-de-control,2009-09-16,/2009/09/16/%c2%bfque-son-las-variables-de-control/,C,2,314,5,Empresa,control gestión; variables control
¿Cuáles son nuestras distracciones digitales?,¿cuales-son-nuestra-distracciones-digitales,2009-09-17,/2009/09/17/%c2%bfcuales-son-nuestra-distracciones-digitales/,C,1,87,,Tecnología,distracción; distracción digital
¿Qué es la web 3.0?,¿que-es-la-web-3-0,2009-09-21,/2009/09/21/%c2%bfque-es-la-web-3-0/,C,,63,,Software,vídeos; web  1.0; web 2.0; Web 3.0
Nokia - el portatil,nokia-el-portatil,2009-09-24,/2009/09/24/nokia-el-portatil/,C,1,89,3,Velneo,nokia; portatil; qt; Velneo
¿Es bueno el fracaso?,¿es-bueno-el-fracaso,2009-09-28,/2009/09/28/%c2%bfes-bueno-el-fracaso/,C,2,282,13,Emprendedores,crisis; fracasar; fracaso; problemas
¿Cómo mejorar la organización personal?,¿como-mejorar-la-organizacion,2009-09-29,/2009/09/29/%c2%bfcomo-mejorar-la-organizacion/,C,2,251,7,Empresa,mejorar; organización; simple
¿Cómo mejorar el sign-up de tu web?,¿como-mejorar-el-sign-up-de-tu-web,2009-09-30,/2009/09/30/%c2%bfcomo-mejorar-el-sign-up-de-tu-web/,C,2,150,6,Software,Designing for the Social Web; Joshua Porter; sing-up; social web; vender por web; web
¿Qué es Fondo de maniobra necesario?,¿que-es-fondo-de-maniobra-necesario,2009-10-01,/2009/10/01/%c2%bfque-es-fondo-de-maniobra-necesario/,C,1,159,,Empresa,fonde maniobra; fondo maniobra
Trabajar mucho ¿es bueno?,trabajar-mucho-¿es-bueno,2009-10-05,/2009/10/05/trabajar-mucho-%c2%bfes-bueno/,C,2,371,15,Emprendedores,Emprendedores; productividad; trabajar duro
Los bancos según Thomas Jefferson,los-bancos-segun-thomas-jefferson,2009-10-06,/2009/10/06/los-bancos-segun-thomas-jefferson/,B,3,103,4,Empresa,bancos; Thomas Jefferson
La tiranía del pensamiento empobrecido,la-tirania-del-pensamiento-empobrecido,2009-10-07,/2009/10/07/la-tirania-del-pensamiento-empobrecido/,C,1,176,,Personas,motivacion; pensamiento
¿Qué es liderar?,¿que-es-liderar,2009-10-08,/2009/10/08/%c2%bfque-es-liderar/,C,1,44,6,Emprendedores,liderar; liderar video
Sabías que.. (4.0),sabias-que-4-0,2009-10-12,/2009/10/12/sabias-que-4-0/,C,,12,2,Software,sabías que; vídeos
¿Qué es la teoría del subconsumo?,¿que-es-la-teoria-del-subconsumo,2009-10-13,/2009/10/13/%c2%bfque-es-la-teoria-del-subconsumo/,C,2,323,6,Empresa,subconsumo
Código de comercio y Legislación Mercantil,codigo-de-comercio-y-legislacion-mercantil,2009-10-14,/2009/10/14/codigo-de-comercio-y-legislacion-mercantil/,C,,61,,Empresa,Código de comercio; Legislación Mercantil
La frase del día,la-frase-del-dia,2009-10-15,/2009/10/15/la-frase-del-dia/,C,2,68,2,Citas,frase; productividad; tiempo
Hay que reconocer cuando te equivocas,hay-que-reconocer-cuando-te-equivocas,2009-10-19,/2009/10/19/hay-que-reconocer-cuando-te-equivocas/,B,3,627,24,Emprendedores,
Vuelta a casa....,vuelta-a-casa,2009-10-22,/2009/10/22/vuelta-a-casa/,C,2,135,6,Personas,vuelta a casa
Las tiendas de Microsoft,las-tiendas-de-microsoft,2009-10-26,/2009/10/26/las-tiendas-de-microsoft/,C,,86,1,Empresa,microsoft; microsoft store; tienda microsoft
El poder de la mente,el-poder-de-la-mente,2009-10-27,/2009/10/27/el-poder-de-la-mente/,C,2,92,10,Tecnología,mente; poder de la mente; winston churchill
Paradoja de Los cristales rotos,paradoja-de-los-cristales-rotos,2009-10-28,/2009/10/28/paradoja-de-los-cristales-rotos/,C,2,471,8,Empresa,ayudas del gobierno; economía; paradoja
¿Qué es Paranormal Activity?,¿que-es-paranormal-activity,2009-10-29,/2009/10/29/%c2%bfque-es-paranormal-activity/,C,,158,,Tecnología,Paranormal Activity
¿Qué es una directora de cuentas?,¿que-es-una-directora-de-cuentas,2009-11-02,/2009/11/02/%c2%bfque-es-una-directora-de-cuentas/,C,1,26,4,Personas,director; directora de cuentas
¿Cuál es la visión de Google?,¿cual-es-la-vision-de-google,2009-11-03,/2009/11/03/%c2%bfcual-es-la-vision-de-google/,C,1,422,3,Tecnología,Eric Smith; google; misión; visión
¿Cómo nos comunicamos en 2009?,¿como-nos-comunicamos-2,2009-11-05,/2009/11/05/%c2%bfcomo-nos-comunicamos-2/,C,2,151,3,Personas,comunicación; cumpleaños; felicitación
Windows 7  VS  Snow Leopard,windows-7-vs-snow-leopard,2009-11-09,/2009/11/09/windows-7-vs-snow-leopard/,C,,23,,Empresa,apple; microsoft; Snow Leopoard; windows7
¿Qué es el Tratado de Lisboa?,¿que-es-el-tratado-de-lisboa,2009-11-10,/2009/11/10/%c2%bfque-es-el-tratado-de-lisboa/,C,2,502,1,Personas,lisboa; tratado; tratado de lisboa; unión europea
¿Quién es Alessandro Cigno?,¿quien-es-alessandro-cigno,2009-11-12,/2009/11/12/%c2%bfquien-es-alessandro-cigno/,C,1,370,,Personas,aessandro cigno
"¿Cuál es la evolución de Apple, Google, IBM y Microsoft?",¿cual-es-la-evolucion-de-apple-google-ibm-y-microsoft,2009-11-16,/2009/11/16/%c2%bfcual-es-la-evolucion-de-apple-google-ibm-y-microsoft/,C,2,145,3,Tecnología,apple; google; IBM; microsoft
¿Qué es un briefing?,¿que-es-un-briefing,2009-11-17,/2009/11/17/%c2%bfque-es-un-briefing/,C,,1,,Personas,briefing
El fracaso es el camino hacia el éxito.,el-fracaso-es-el-camino-hacia-el-exito,2009-11-30,/2009/11/30/el-fracaso-es-el-camino-hacia-el-exito/,B,4,1017,6,Personas,exito; fracaso
¿Qué quiere solucionar el Tratado de Kioto?,¿que-quiere-solucionar-el-tratado-de-kioto,2009-12-02,/2009/12/02/%c2%bfque-quiere-solucionar-el-tratado-de-kioto/,C,2,625,2,Tecnología,cambio climático; kioto; tratado
Líder vs Gerente,lider-vs-gerente,2009-12-09,/2009/12/09/lider-vs-gerente/,C,,40,1,Empresa,gerente; geston; lider
¿Cómo ganar dinero/money?,¿como-ganar-dineromoney,2009-12-14,/2009/12/14/%c2%bfcomo-ganar-dineromoney/,C,1,345,,Emprendedores,dinero; ganar dinero; ganar money; money
¿Cómo gestionar las reuniones?,¿como-gestionar-las-reuniones,2009-12-15,/2009/12/15/%c2%bfcomo-gestionar-las-reuniones/,C,1,418,,Empresa,reunión
¿Cuál es el vídeo más visto del 2009?,¿cual-es-el-video-mas-visto-del-2009,2009-12-17,/2009/12/17/%c2%bfcual-es-el-video-mas-visto-del-2009/,C,1,86,1,Personas,Susan Boyle; video
Propiedad vs Alquiler,propiedad-vs-alquiler,2009-12-23,/2009/12/23/propiedad-vs-alquiler/,B,3,647,6,PaaS/SaaS,PaaS/SaaS; pago por uso; SAAS; software a service
Velneo factura en 25 Países,velneo-factura-en-25-paises,2009-12-28,/2009/12/28/velneo-factura-en-25-paises/,C,2,257,16,Velneo,internacionalización; Velneo
10 Mitos sobre emprendedores.,10-mitos-sobre-emprendedores,2010-01-11,/2010/01/11/10-mitos-sobre-emprendedores/,B,3,561,4,Emprendedores,emprendedor; Emprendedores
¿Qué es la Resiliencia?,¿que-es-la-resiliencia,2010-01-18,/2010/01/18/%c2%bfque-es-la-resiliencia/,C,1,284,8,Tecnología,Resiliencia
Viaje sin vuelta,viaje-sin-vuelta,2010-01-25,/2010/01/25/viaje-sin-vuelta/,B,3,543,11,Personas,
Lecciones de Steve Jobs (Parte 5),lecciones-de-steve-jobs-parte-5,2010-01-26,/2010/01/26/lecciones-de-steve-jobs-parte-5/,C,1,227,,Tecnología,diseño; steve jobs; usabilidad
El efecto del ahora,el-poder-del-ahora,2010-02-01,/2010/02/01/el-poder-del-ahora/,B,3,620,7,Empresa; Personas,futuro; pasado; presente
¿Virus en Facebook?,¿virus-en-facebook,2010-02-11,/2010/02/11/%c2%bfvirus-en-facebook/,C,1,159,,Software,facebook; tua foto; virus
¿Qué es Google Buzz?,¿que-es-google-buzz,2010-02-16,/2010/02/16/%c2%bfque-es-google-buzz/,B,3,511,8,Software,buzz; facebook; twitter; yammer
¿Cuántas empresas de software hay en españa?,¿cuantas-empresas-de-software-hay-en-espana,2010-02-18,/2010/02/18/%c2%bfcuantas-empresas-de-software-hay-en-espana/,C,2,157,7,Tecnología,empresas; software
Caída de Wordpress,caida-de-wordpress,2010-02-19,/2010/02/19/caida-de-wordpress/,C,1,171,,PaaS/SaaS,caida; failure; fallo; wordpress
¿Tiene miedo Microsoft de Google Apps?,¿tiene-miedo-microft-de-google-apps,2010-02-22,/2010/02/22/%c2%bftiene-miedo-microft-de-google-apps/,C,,86,,Software,google; Google Apps; microsoft
¿Qué es el bloqueo duro?,¿que-es-el-bloqueo-duro,2010-02-25,/2010/02/25/%c2%bfque-es-el-bloqueo-duro/,C,1,83,9,Velneo,bloqueo duro; Velneo
"Google, Telefónica, RIM y Velneo",google-telefonica-rim-y-velneo,2010-03-01,/2010/03/01/google-telefonica-rim-y-velneo/,C,2,391,6,Tecnología; Velneo,google; Movil; rim; Teléfonica; Velneo
"Indios, vaqueros y mentiras de guardar",indios-vaqueros-y-mentiras-de-guardar,2010-03-02,/2010/03/02/indios-vaqueros-y-mentiras-de-guardar/,C,1,200,14,Personas,etica; filosofia; religión
Velneo integración con Google y Skype,velneo-integracion-con-google-y-skype,2010-03-04,/2010/03/04/velneo-integracion-con-google-y-skype/,C,2,178,5,Velneo,gcalendar; google; skype; Velneo
"Rework, nuevo libro de 37signals",rework-nuevo-libro-de-37signals,2010-03-08,/2010/03/08/rework-nuevo-libro-de-37signals/,C,,109,,1937,37signals; basecamp
Motivación Guardiola,motivacion-guardiola,2010-03-15,/2010/03/15/motivacion-guardiola/,C,1,57,4,Personas,
¿Qué personalidad tiene tu software?,¿que-personalidad-tiene-tu-software,2010-03-23,/2010/03/23/%c2%bfque-personalidad-tiene-tu-software/,C,2,122,3,Software,aplicaciones; personalidad; programas; soft; software
¿De qué vive Google?,¿de-que-vive-google,2010-03-29,/2010/03/29/%c2%bfde-que-vive-google/,C,1,153,2,Tecnología,adwordpres; google; Google Apps
Cambio del IVA de 2010. El software,cambio-del-iva-de-2010-el-software,2010-03-31,/2010/03/31/cambio-del-iva-de-2010-el-software/,C,2,323,6,Tecnología,2010; cambio de iva; software
¿Cuánto valen las ideas?,¿cuanto-valen-las-ideas,2010-04-04,/2010/04/04/%c2%bfcuanto-valen-las-ideas/,C,1,40,10,Tecnología,alfonsogu; emprender; ideas; iniciador
Fracaso todos lo días,fracaso-todos-lo-dias,2010-04-07,/2010/04/07/fracaso-todos-lo-dias/,C,1,81,4,Empresa,alfonsogu; exito; fracaso; iniciador
5 Pasos para conseguir cambiar hábitos.,5-pasos-para-conseguir-cambiar-habitos,2010-04-19,/2010/04/19/5-pasos-para-conseguir-cambiar-habitos/,C,2,484,5,Empresa,cambio; habito; mejora
Visual MS/Mejores empresas para trabajar en España 2009-2010,visual-msmejores-empresas-para-trabajar-en-espana-2009-2010,2010-04-22,/2010/04/22/visual-msmejores-empresas-para-trabajar-en-espana-2009-2010/,C,2,267,11,Tecnología,GPTW; mejor empresa para trabajar; ranking
Velneo V7 y Skype,velneo-v7-y-skype,2010-04-28,/2010/04/28/velneo-v7-y-skype/,C,,84,2,Tecnología,
James Gosling deja Sun. ¿Qué pasará con Java?,james-gosling-deja-sun-¿que-pasara-con-java,2010-04-29,/2010/04/29/james-gosling-deja-sun-%c2%bfque-pasara-con-java/,C,2,417,3,Tecnología,
¿Qué es la pereza digital?,¿que-es-la-pereza-digital,2010-05-05,/2010/05/05/%c2%bfque-es-la-pereza-digital/,C,1,212,2,Personas,blog; internet; pereza; social media
La era del Gadget. Episodio I,la-era-del-gadget-episodio-i,2010-05-09,/2010/05/09/la-era-del-gadget-episodio-i/,C,2,502,2,Tecnología,apple; gadget; ipad; iphone; microsoft
¿Cómo tener suerte?,busco-suerte-y-¿tu,2010-05-12,/2010/05/12/busco-suerte-y-%c2%bftu/,C,1,27,5,Tecnología,iniciador; suerte
"Papa, ¿Por qué somos del Atleti?",papa-¿por-que-somos-del-atleti,2010-05-13,/2010/05/13/papa-%c2%bfpor-que-somos-del-atleti/,C,1,297,5,Personas,
¿Cuáles son las previsiones económicas del mundo?,¿cuales-son-las-previsiones-economicas-del-mundo,2010-05-17,/2010/05/17/%c2%bfcuales-son-las-previsiones-economicas-del-mundo/,C,1,108,,Emprendedores,china; crisis; economía; india; mundial
¿Somos más inteligentes que los monos?,¿somos-mas-inteligentes-que-los-monos,2010-05-18,/2010/05/18/%c2%bfsomos-mas-inteligentes-que-los-monos/,C,1,19,6,Personas,capacidad intelectual; inteligencia; monos
Desarrollo de Aplicaciones Empresariales móviles,desarrollo-aplicaciones-empresariales-moviles,2010-05-24,/2010/05/24/desarrollo-aplicaciones-empresariales-moviles/,C,1,167,6,Tecnología,aplicaciones empresariales; internet; Movil
La era del Gadget. Episodio II  (Google ataca a Apple),la-era-del-gadget-episodio-ii-google-ataca-a-apple,2010-05-25,/2010/05/25/la-era-del-gadget-episodio-ii-google-ataca-a-apple/,C,1,397,2,Tecnología,android; apple; device; gadget; google
Acceso a Internet en China,acceso-a-internet-en-china,2010-05-27,/2010/05/27/acceso-a-internet-en-china/,C,2,128,4,Tecnología,acceso; china; internet
IPAD o IPHONE. ¿Qué se creó primero?,ipad-o-iphone-¿que-se-creo-primero,2010-06-15,/2010/06/15/ipad-o-iphone-%c2%bfque-se-creo-primero/,C,,39,2,Tecnología,apple; ipad; ipod; steve jobs; video
Priorizar en el Software,priorizar-en-el-software,2010-06-16,/2010/06/16/priorizar-en-el-software/,B,3,528,17,Tecnología,
Problemas del software empresarial,problemas-del-software-empresarial,2010-06-21,/2010/06/21/problemas-del-software-empresarial/,C,,205,1,Tecnología,integración; larry ellison; migración; software empresarial
¿Qué es la visión de una empresa?,¿que-es-la-vision-de-una-empresa,2010-06-22,/2010/06/22/%c2%bfque-es-la-vision-de-una-empresa/,B,3,448,7,Empresa,cuadro de mando; estrategia; misión; valores; visión
¿Qué es Facetime? Videoconferencia Móvil,¿que-es-facetime-videoconferencia-movil,2010-06-23,/2010/06/23/%c2%bfque-es-facetime-videoconferencia-movil/,C,,176,1,Tecnología,Movil; nokia; videoconferencia
Definición de Misión de una Empresa,definicion-de-mision-de-una-empresa,2010-06-28,/2010/06/28/definicion-de-mision-de-una-empresa/,C,2,446,,Emprendedores; Empresa,estrategia; misión; valores; visión
¿Qué es un plan de Negocio?,¿que-es-un-plan-de-negocio,2010-07-05,/2010/07/05/%c2%bfque-es-un-plan-de-negocio/,C,2,283,1,Empresa,business plan; plan; plan negocio
¿Qué es un plan estratégico?,¿que-es-un-plan-estrategico,2010-07-07,/2010/07/07/%c2%bfque-es-un-plan-estrategico/,C,2,306,1,Tecnología,
¿Cómo presentar un producto - empresa?.,¿como-presentar-un-producto-empresa,2010-07-08,/2010/07/08/%c2%bfcomo-presentar-un-producto-empresa/,C,1,126,6,Empresa,Empresa; producto; ted
El efecto avión,el-efecto-avion,2010-07-13,/2010/07/13/el-efecto-avion/,C,2,248,3,Personas,equipos; Personas; Tecnología
Gestión de conflictos,gestion-conflictos,2010-07-14,/2010/07/14/gestion-conflictos/,B,4,1133,3,Personas,conflictos; discusiones; problemas
¿A dónde exportan las empresas Españolas?,¿a-donde-exportan-las-empresas-espanolas,2010-07-20,/2010/07/20/%c2%bfa-donde-exportan-las-empresas-espanolas/,C,1,98,,Emprendedores,empresas; exportación; países exportación
¿En qué se parecen Google y Apple?,¿en-que-se-parecen-google-y-apple,2010-07-22,/2010/07/22/%c2%bfen-que-se-parecen-google-y-apple/,C,,37,1,Empresa,apple; google; valores
Reiniciando..... Vacaciones,reiniciando-vacaciones,2010-08-30,/2010/08/30/reiniciando-vacaciones/,C,2,214,5,Personas,reiniciar; vacaciones
¿Cúal es el impacto de las redes sociales?,¿cual-es-el-impacto-de-las-redes-sociales,2010-08-31,/2010/08/31/%c2%bfcual-es-el-impacto-de-las-redes-sociales/,C,,54,,Tecnología,facebook; twitter
¿Cómo convertir mi Nokia en una base Wifi?,¿como-convertir-mi-nokia-en-una-base-wifi,2010-09-02,/2010/09/02/%c2%bfcomo-convertir-mi-nokia-en-una-base-wifi/,C,1,184,1,Tecnología,joiku; Movil; software; Tethering
¿Qué es una sociedad limitada?,¿que-es-una-sociedad-limitada,2010-09-06,/2010/09/06/%c2%bfque-es-una-sociedad-limitada/,C,1,339,,Tecnología,
N9 vs Iphone 4 vs HTC,n9-vs-iphone-4-vs-htc,2010-09-08,/2010/09/08/n9-vs-iphone-4-vs-htc/,C,,35,2,Tecnología,android; apple 4; htc; iphone
Grandes frases de Programadores,grandes-frases-de-programadores,2010-09-09,/2010/09/09/grandes-frases-de-programadores/,C,2,24,,Software,programadores
¿Qué es el Nokia 888?,¿que-es-el-nokia-888,2010-09-13,/2010/09/13/%c2%bfque-es-el-nokia-888/,C,1,32,3,Empresa,
¿Cuál es la estrategia de Nokia?,¿cual-es-la-estrategia-de-nokia,2010-09-16,/2010/09/16/%c2%bfcual-es-la-estrategia-de-nokia/,B,4,673,5,Empresa,
"Pekin, la ciudad de los contrastes",pekin-la-ciudad-de-los-contrastes,2010-09-20,/2010/09/20/pekin-la-ciudad-de-los-contrastes/,C,2,339,8,Tecnología; Viajes,china; contrastes; pekin
Grandes Frases de programadores 2,grandes-frases-de-programadores-2,2010-09-21,/2010/09/21/grandes-frases-de-programadores-2/,C,2,27,3,Tecnología,
Los problemas de Google en China,los-problemas-de-google-en-china,2010-09-27,/2010/09/27/los-problemas-de-google-en-china/,C,1,422,2,Empresa,censura; china; google
¿Qué hay que saber para invertir en china?,¿que-hay-que-saber-para-invertir-en-china,2010-09-28,/2010/09/28/%c2%bfque-hay-que-saber-para-invertir-en-china/,C,2,818,2,Empresa,china; inversion
Grandes Frases de Programadores 3,grandes-frases-de-programadores-3,2010-09-30,/2010/09/30/grandes-frases-de-programadores-3/,C,1,32,2,Tecnología,
Claves para Invertir en China,claves-para-invertir-en-china,2010-10-07,/2010/10/07/claves-para-invertir-en-china/,B,4,1003,4,Empresa; Viajes,camaras de comercio; china; inversion; pekin
alfonsogu.com supera las 500.000 visitas. THANKS,gracias-alfonsogu-com-supera-las-500-000-visitas,2010-10-08,/2010/10/08/gracias-alfonsogu-com-supera-las-500-000-visitas/,C,2,159,8,Emprendedores; Tecnología,alfonsogu; alfonsogu.com; VISITAS
Vídeo de un coche sin conductor que recorre 250.000 KM,video-de-un-coche-sin-conductor-que-recorre-250-000-km,2010-10-10,/2010/10/10/video-de-un-coche-sin-conductor-que-recorre-250-000-km/,C,1,180,2,Tecnología,coches que se conducen solos; google car
Cámara de Comercio Española en China (Shanghai),camara-de-comercio-espanola-en-china-shanghai,2010-10-11,/2010/10/11/camara-de-comercio-espanola-en-china-shanghai/,C,2,269,7,Empresa; Viajes,
Después de un mal momento sólo viene uno bueno,despues-de-un-mal-momento-solo-viene-uno-bueno,2010-10-13,/2010/10/13/despues-de-un-mal-momento-solo-viene-uno-bueno/,C,1,137,5,Personas,exito; fracaso
Grandes frases de programadores 4,grandes-frases-de-programadores-4,2010-10-14,/2010/10/14/grandes-frases-de-programadores-4/,C,2,22,,Tecnología,desarrollo; grandes frases de progranación
¿Cómo crear buenas Presentaciones?,¿como-crear-buenas-presentaciones,2010-10-15,/2010/10/15/%c2%bfcomo-crear-buenas-presentaciones/,C,1,133,15,Tecnología,hacer buenas presentaciones; presentaciones; steve jobs
¿Qué es un buen diseño?,¿que-es-un-buen-diseno,2010-10-18,/2010/10/18/%c2%bfque-es-un-buen-diseno/,C,,225,,Tecnología,buén diseño; Dieter Rams; diseño; Jonathan Iven
Mejores libros sobre la experiencia de usuario en Software,mejores-libros-sobre-la-experiencia-de-usuario-en-software,2010-10-21,/2010/10/21/mejores-libros-sobre-la-experiencia-de-usuario-en-software/,C,1,130,2,Tecnología,experiencia usuario; libros sobre la experiencia usuario; software
¿Qué hay que saber sobre Hong Kong?,¿que-hay-que-saber-sobre-hong-kong,2010-10-25,/2010/10/25/%c2%bfque-hay-que-saber-sobre-hong-kong/,B,3,622,10,Empresa; Viajes,china hong kong; Hong Kong; inversion
Grandes Frases de Programadores 5,grandes-frases-de-programadores-5,2010-10-26,/2010/10/26/grandes-frases-de-programadores-5/,C,1,20,1,Tecnología,frases; frases de programadores
Nokia.QT.Velneo.Comunidad. La mejor noticia del año,nokia-qt-velneo-comunidad-la-mejor-noticia-del-ano,2010-10-27,/2010/10/27/nokia-qt-velneo-comunidad-la-mejor-noticia-del-ano/,B,3,977,7,Tecnología; Velneo,noka; nokia qt; qt; Rich Green; Stephen Elop (CEO; Velneo; velneo v7
¿Qué pasa si eres el líder de mercado?,¿que-pasa-si-eres-el-lider-de-mercado,2010-10-28,/2010/10/28/%c2%bfque-pasa-si-eres-el-lider-de-mercado/,C,1,415,,Tecnología,lider; lider del mercado; mercado
Listado de consultoras Españolas en Shangai,listado-de-consultoras-espanolas-en-shangai,2010-10-29,/2010/10/29/listado-de-consultoras-espanolas-en-shangai/,C,2,583,3,Tecnología,china; consultores; shangai
"Hong Kong, Canton y Shenzhen",hong-kong-canton-y-shenzhen,2010-11-02,/2010/11/02/hong-kong-canton-y-shenzhen/,C,2,197,3,Tecnología,Canton; Canton y Shenzhen; Hong Kong; Shenzhen
Grandes Frases de Programadores 6,grandes-frases-de-programadores-6,2010-11-03,/2010/11/03/grandes-frases-de-programadores-6/,C,2,18,,Citas,frases; frases de programadores; programadores; REFRANES
El negocio del software en China,el-negocio-del-software-en-china,2010-11-22,/2010/11/22/el-negocio-del-software-en-china/,C,1,250,2,Viajes,Canton; china; Shenzhen
Grandes Frases de Programadores 7,grandes-frases-de-programadores-7,2010-11-24,/2010/11/24/grandes-frases-de-programadores-7/,C,2,26,,Tecnología,frases de programadores; grandes frases de progranación; programadores
ICEX en Shangai,icex-en-shangai,2010-11-29,/2010/11/29/icex-en-shangai/,C,1,291,,Tecnología,china; icex; shangai
Shanghai,shangai,2010-12-08,/2010/12/08/shangai/,C,1,188,2,Viajes,china; shangai
¿Cómo empezó Visual MS?,¿como-empezo-visual-ms,2010-12-13,/2010/12/13/%c2%bfcomo-empezo-visual-ms/,C,1,73,6,Emprendedores,comienzo; Visual MS
El valor financiero de la motivación,el-valor-economico-de-la-motivacion,2010-12-15,/2010/12/15/el-valor-economico-de-la-motivacion/,C,1,123,,Empresa; Personas,cperez; valo
Consejos para hacer presentaciones,consejos-para-hacer-presentaciones,2010-12-16,/2010/12/16/consejos-para-hacer-presentaciones/,C,1,208,1,Empresa,
David de la era Internet,david-de-la-era-internet,2010-12-20,/2010/12/20/david-de-la-era-internet/,C,1,312,1,Tecnología,
Grandes Frases de Programadores 8,grandes-frases-de-programadores-8,2010-12-22,/2010/12/22/grandes-frases-de-programadores-8/,B,3,11,6,Tecnología,
¿Necesito un diseñador en mi empresa?,¿necesito-un-disenador-en-mi-empresa,2010-12-27,/2010/12/27/%c2%bfnecesito-un-disenador-en-mi-empresa/,C,,140,1,Tecnología,diseñadores; diseño
Acaba el 2010 y empieza una década,acaba-el-2010-y-empieza-una-decada,2010-12-31,/2010/12/31/acaba-el-2010-y-empieza-una-decada/,C,2,326,4,Personas,2010; decada
Los números de 2010. alfonsogu.com,los-numeros-de-2010,2011-01-02,/2011/01/02/los-numeros-de-2010/,C,2,268,,Software,alfonsogu; números 2010
Grandes Frases de Programadores 9,grandes-frases-de-programadores-7-2,2011-01-05,/2011/01/05/grandes-frases-de-programadores-7-2/,C,2,19,1,Tecnología,frase; grandes frases programacion; programadores
La deuda en formato tetris,la-deuda-en-formato-tetris,2011-01-06,/2011/01/06/la-deuda-en-formato-tetris/,C,,42,2,Empresa,deuda; tetris
"Personas, datos e interface",personas-datos-e-interface,2011-01-10,/2011/01/10/personas-datos-e-interface/,C,2,83,8,Empresa; Tecnología,datos; diseño; interface; usabilidad
¿Qué son las aportaciones pecuniarias?,¿que-son-las-aportaciones-pecuniarias,2011-01-11,/2011/01/11/%c2%bfque-son-las-aportaciones-pecuniarias/,C,1,146,,Empresa; Tecnología,
¿Cómo nos comunicamos 2010?,¿como-nos-comunicamos-2010,2011-01-12,/2011/01/12/%c2%bfcomo-nos-comunicamos-2010/,C,1,121,2,Personas,
Comiendo tu propia comida de perro,comiendo-tu-propia-comida-de-perro,2011-01-17,/2011/01/17/comiendo-tu-propia-comida-de-perro/,C,2,462,8,Tecnología; Velneo,Eating your own dog food
El éxito en la empresa,el-exito-en-la-empresa,2011-01-18,/2011/01/18/el-exito-en-la-empresa/,C,2,21,,Tecnología,
¿Qué falta? vs ¿Qué sobra?,¿que-falta-vs-¿que-sobra,2011-01-26,/2011/01/26/%c2%bfque-falta-vs-%c2%bfque-sobra/,C,,181,1,Empresa,
Velneo Open Apps 2011,open-apps-2011,2011-01-31,/2011/01/31/open-apps-2011/,C,2,290,4,Tecnología,
Ser mejor,ser-mejor,2011-02-03,/2011/02/03/ser-mejor/,C,2,24,3,Personas,
"Críticos, gruñones, cenizos, impagados, bocazas y demás jungla",criticos-grunones-cenizos-impagados-bocazas-y-demas-jungla,2011-02-08,/2011/02/08/criticos-grunones-cenizos-impagados-bocazas-y-demas-jungla/,C,2,485,7,Personas,
